Date,JPM,USB,WFC,CMA,C,BAC
29/04/2003,0.6392634,0.5719863,0.6334483,0.4718322,0.2571345,0.0525384
30/04/2003,0.4936857,-0.0173325,0.4688514,0.8743056,-0.0961919,-0.7393944
05/01/2003,-1.0267634,-0.6894878,-0.997204,-1.6594347,-2.2935401,-0.9048132
05/02/2003,0.0985504,-0.0251288,-0.2521105,-0.1929995,-0.1941721,-0.4344998
05/05/2003,0.4502403,0.2848676,0.3389659,0.1592049,0.2645676,0.5680598
05/06/2003,-0.1112849,-0.0786744,-0.2651228,0.1004457,-0.1487913,-0.2136475
05/07/2003,0.2825711,-0.2332125,-0.00769743,-0.1240886,-0.1681073,-0.1067559
05/08/2003,-0.0496152,-0.6664459,0.1706681,-0.3857268,-1.0957588,0.5724936
05/09/2003,0.9230947,-1.0896733,-0.8576045,-0.5530167,0.1845958,0.1736865
05/12/2003,-0.9135971,-0.6073828,0,-0.842136,-1.367973,-1.3935718
13/05/2003,0.3755906,0.4774779,0.7304633,0.3332227,0.558984,0.6385441
14/05/2003,-0.2519235,-0.2514775,-0.094478,-0.336746,-0.2596666,-0.4332892
15/05/2003,-0.3803853,-0.4618476,-0.2384082,-0.6207475,-0.5243403,-1.0491347
16/05/2003,0.2488841,0.2091139,0.3475084,0.4217121,-0.00922153,0.4562255
19/05/2003,-0.1205842,0.0823225,0.3661631,0.2310507,0.336569,0.263711
20/05/2003,-0.0681051,-0.1730279,0.030417,0.095556,-0.287294,0.4562281
21/05/2003,0.7516363,0.5259774,1.0635115,0.7825394,1.3935816,0.490335
22/05/2003,0.5460807,0.5563011,0.6026994,0.4562957,0.806595,0.5202226
23/05/2003,-0.4706089,-0.1569038,-0.00666342,-0.1194565,-0.4913535,0.0184596
27/05/2003,0.3720508,0.6812106,0.3538594,0.4432051,0.4291609,0.4479227
28/05/2003,-0.9221041,-0.40907,-0.1462812,-0.2188335,-0.7835514,-0.5824924
29/05/2003,-1.0533271,0.2949396,0.2744271,0.199316,-0.537677,-0.4027646
30/05/2003,0.0732296,-0.2227755,-0.7775918,0.1000226,0.531805,0.3176064
06/02/2003,1.8831262,-1.1899462,0.3163156,1.7629242,1.848348,1.6038684
06/03/2003,-0.7825185,-1.0105495,-0.8926359,-1.275077,-0.6002087,-0.5640353
06/04/2003,1.5048593,0.8935584,0.5293905,0.8759972,1.2752421,1.7246614
06/05/2003,-0.1385277,-0.0812205,-0.1268483,-0.4633824,-0.2619198,-0.1386133
06/06/2003,0.108338,-0.3087276,-0.2370998,-0.5855769,-0.0628623,-0.0796662
06/09/2003,0.4930575,0.4344957,0.2449448,0.9424201,0.6125998,0.8550803
06/10/2003,0.4336333,0.5668198,0.5019318,0.6314066,0.2214776,0.1589785
06/11/2003,0.2217323,1.3958195,2.7433847,2.0540855,-0.135922,1.357309
06/12/2003,1.7162892,1.3434696,1.3746158,2.2343444,1.9481399,1.1739899
13/06/2003,-0.099796,-0.2663924,-0.2903412,-0.2287458,-0.2460064,0.0944708
16/06/2003,0.1835492,-0.0426959,0.0467112,-0.568863,-0.00904781,0.1849132
17/06/2003,-1.3179541,-0.8827933,-0.5351926,-0.4344002,-1.2465335,-0.5805914
18/06/2003,-0.8507678,0.5210002,0.5628164,-0.1375664,-0.7703882,-0.3026337
19/06/2003,0.0917196,0.4875246,0.3184927,0.0333877,0.1876926,-0.3413299
20/06/2003,-1.4638545,2.001724,0.9629794,1.3868437,0.3970291,1.6654317
23/06/2003,-0.3177233,-0.1635743,0.0635356,-0.2930237,-0.0724287,-0.1464809
24/06/2003,-1.1382865,-0.3890933,-1.4043078,-0.2349542,-1.0100332,-0.5568113
25/06/2003,-0.0967141,-0.0101354,0.1506713,0.1130236,0.0980412,-0.138178
26/06/2003,0.1863588,0.3194165,0.3164189,0.247453,0.3423139,0.2127614
27/06/2003,0.7456645,0.4656339,0.470406,0.4977606,1.2421565,1.2779659
30/06/2003,0.1319671,-0.1111926,-0.4099039,-0.2619121,-0.8279826,-0.9452953
07/01/2003,0.1937192,-0.1112153,-0.1295319,-0.3127241,-0.0892725,-0.2584245
07/02/2003,1.747828,1.7364549,4.3386015,-0.5939543,-0.6733467,2.8488264
07/03/2003,-0.4783133,0.0259938,-0.6853539,-0.2540146,-0.8555132,-0.1646366
07/07/2003,-0.2154564,-0.2647798,-0.3362949,-0.4402209,-0.252752,-0.4533362
07/08/2003,-0.090624,-0.1658424,-0.2686909,0.0082706,-0.4218249,0.0319965
07/09/2003,1.1358736,0.6507796,0.3075774,0.237355,0.3789014,0.1809691
07/10/2003,0,0.1688136,-0.3385799,0.0962724,0.0477362,0.5707238
07/11/2003,-0.4566584,-0.6890505,-0.3456801,-0.1999899,-0.8250559,-0.063197
14/07/2003,1.1872964,-1.6027508,0.2550896,-0.0417095,0.5829619,0.5888898
15/07/2003,0.311046,-0.1289533,-0.0657447,1.0274845,0.1667198,0.8378866
16/07/2003,0.2519235,0.7486205,0.4918026,1.5363279,0.3434621,0.6078231
17/07/2003,0.4368932,0.335909,0.3109176,0.588693,0.5100617,0.6672937
18/07/2003,0.6112534,0.2787329,0.0971548,0.5260998,0.1631044,0.5365061
21/07/2003,0.1102143,-0.0534706,0.0473207,-0.1997764,0.1155726,0.2229086
22/07/2003,-0.5881334,-0.8951676,0.7435209,1.1845172,-0.5317836,0.61333
23/07/2003,-0.8493419,-3.8137058,-1.4794989,-0.5859316,0.1338401,-2.5523933
24/07/2003,0.401433,0.1693776,0.1629067,-0.7925382,0.1558728,-0.7101545
25/07/2003,-0.2112261,-0.1275571,0,0.4556707,0.0469123,-0.0195676
28/07/2003,0.7994026,0.5999572,0.4152302,0.8762029,0.4571607,0.4343715
29/07/2003,1.9036556,1.2918095,0.8065152,1.6987798,1.3697286,0.8506606
30/07/2003,-1.3550931,-1.3141801,-0.7458975,-0.4587232,-1.0198979,-0.3409065
31/07/2003,0.2283157,0.793981,0.064014,-0.4972751,0.7025652,-0.0740589
08/01/2003,1.4077895,0.2582668,-0.7168055,-0.5562859,0.4196037,-0.560379
08/04/2003,-0.5260591,-0.1459267,-0.4077958,-0.3148893,-0.5160876,-0.6830491
08/05/2003,-0.4348394,-0.1731176,-0.3457096,0.143334,-0.1302762,-0.0873561
08/06/2003,-0.6434048,-0.2648724,-0.0639513,-0.285849,-0.5917805,-0.1956873
08/07/2003,-0.1496963,0.1400548,0.1683087,-0.0448292,-0.3436005,-0.1616497
08/08/2003,0.1168159,0.5386335,-0.439058,-0.3454744,-0.1904678,0.141343
08/11/2003,-0.5046156,-0.4176685,-0.885558,1.1971409,-0.350951,-0.7770054
08/12/2003,3.9673959,8.2393493,4.3939836,6.4112874,4.219767,3.8329706
13/08/2003,-0.5059494,-0.3769116,-1.6450885,-1.0857697,-0.1385764,-1.0833568
14/08/2003,-0.1020718,-0.099455,0,0.188796,-0.2615523,0.5501712
15/08/2003,0.3484479,0.1914685,0.386656,0.66051,0.1315917,0.1568297
18/08/2003,-0.9800821,0.0839968,0.6617405,0,-0.0618178,0.2703197
19/08/2003,0.222073,0.2190791,-0.5057975,0.0430389,-0.379893,-0.0477097
20/08/2003,-1.0340784,-0.4781213,1.3003839,0.165128,1.3247373,0.9726291
21/08/2003,-0.8185133,-0.7277617,-0.7686646,-0.4711986,-0.2522539,-0.4844753
22/08/2003,0.5568971,0.8567634,1.1099511,0.7851604,0.5085647,0.6257176
25/08/2003,0.6264592,0.8415197,0.4934793,0.7342746,1.0438259,1.4191956
26/08/2003,0.2755692,0.3262281,0.2483683,-0.2556595,0.1062533,0.0279031
27/08/2003,-0.5053525,0.0972752,-0.1576409,-0.0549395,-1.2131267,-2.0793432
28/08/2003,-0.0876411,-0.7109708,-1.8288791,-0.0474271,0.3817973,-0.2470491
29/08/2003,0.4663221,0.9336728,0.8723964,1.358267,0.7936562,0.5164719
09/02/2003,-4.9311981,-6.7024681,-7.6190398,-6.6314926,-9.3945439,-12.1131549
09/03/2003,0.3735687,0.2774241,0.1918482,0.2058056,0.2691106,0.1107458
09/04/2003,-0.0203728,0.1421508,0.2008204,-0.657197,0.0629899,0.2163631
09/05/2003,-0.2367616,-1.1985524,-0.5786788,-0.3752805,-0.2066208,-0.6819457
09/08/2003,-0.9143339,-0.2682025,-0.4293237,-0.4945199,-0.6743048,-0.5817947
09/09/2003,-0.8991824,-1.189904,-0.0362376,0.1999899,-0.7665286,-1.0837492
09/10/2003,-0.3844685,0.827238,1.1178723,0.450719,1.1677631,0.1096551
09/11/2003,-0.5395136,1.2053248,0.7321589,0.6668802,-0.6106086,-0.7500979
09/12/2003,-0.3584571,-0.0960347,-0.2491211,0.166446,-0.515998,0.0573314
15/09/2003,0.7262042,0.7315039,0.9150758,1.7885234,0.4977615,0.8498015
16/09/2003,0.5459299,0.3217885,0.5000067,0.7033288,-0.0578267,0.8272446
17/09/2003,-0.0702887,-0.1111476,-0.5861049,0.2063877,-0.2856809,-0.7365149
18/09/2003,0.6763713,-0.5299406,0.801704,-0.9612385,1.0675758,-0.2806539
19/09/2003,-0.1528131,0.2524086,0.6092709,0.1594864,2.9455061,-0.0472091
22/09/2003,0.0166745,-0.0884641,0.2289137,0.2344153,0.0818716,-0.7694129
23/09/2003,0.0203728,-0.0711365,-0.2208535,-3.1012796,-0.2245379,0.0849705
24/09/2003,0.3869439,-0.5410347,-0.4253425,0.215188,0.1313607,0.1937469
25/09/2003,0.1104749,-0.514943,-0.1241112,-0.3238132,-0.1041228,0.2038107
26/09/2003,0.5789305,0.4029637,-0.2119845,0.3624508,-0.482661,0.6106582
29/09/2003,-0.2662033,-0.5829681,0.3362932,-2.0950853,0.2163855,0.9497503
30/09/2003,-1.3701773,0.6309525,-0.0665545,-1.0234273,-1.7838034,-1.3513679
10/01/2003,-0.3555222,-0.6405921,-0.222988,0.5031954,-0.4216871,-0.1908144
10/02/2003,0.2798771,0.1160755,0.5278344,0.6129214,0.1833101,0.52418
10/03/2003,-0.1394451,-0.1477839,-0.3458629,-0.1516747,-0.6216002,-0.9759683
10/06/2003,-0.6076892,-0.3454944,-0.1420635,-0.6298232,0,0
10/07/2003,-0.9091849,-0.6241764,-0.5409609,-0.5529544,0,-1.3766386
10/08/2003,0.6116957,0.259583,0.9970871,-0.5581038,1.9092741,1.2453274
10/09/2003,1.6056885,-0.201532,0.8539822,0.1801213,0.3786676,0.4379898
10/10/2003,0.6160328,0.2423546,0.4023854,1.5529187,0.1166088,0.4559561
13/10/2003,0.8993872,0.4633175,0.2782004,0.7250537,0.4344915,0.4391287
14/10/2003,-0.0116715,-0.0183863,0.2034762,0.0275044,-0.5229974,-0.110561
15/10/2003,3.4312829,0.2516566,1.7690739,-0.1033065,1.8887222,2.577828
16/10/2003,1.023541,1.8391433,1.5572489,0.8941687,2.0577964,0.5894372
17/10/2003,0.6375017,0.170137,0.4467319,0.8279994,0.9750422,0.554149
20/10/2003,0.7448429,0.4839012,1.1434932,1.1306687,0.7051011,0.9042091
21/10/2003,-0.6652577,-0.5086555,-0.6064062,-0.1884194,-0.7705433,-0.6372521
22/10/2003,-0.0314361,-0.2367428,-0.1417771,-0.098468,0.0360383,0.0538164
23/10/2003,-1.5499172,-0.4536387,-0.5899094,-0.4518808,-0.8648519,-2.1012539
24/10/2003,0.5675773,0.5401865,0.6888479,1.5074913,1.3580563,0.6375806
27/10/2003,0.0261089,1.2795283,1.7719879,2.9535597,-4.0851616,1.0785283
28/10/2003,0.1542691,0.3397992,1.0354978,-0.1132862,1.0796261,0.5716773
29/10/2003,0.1821414,-0.4251581,-0.3191677,1.2321667,-0.3294647,0.0593202
30/10/2003,-0.1960098,-0.0571471,-0.1278282,0.1200678,0.2703225,-0.2380958
31/10/2003,1.3076043,0.8061556,0.7004739,0.280981,0.8764799,0.5336306
11/03/2003,2.2601568,1.1556939,0.8583232,0.1238439,-0.444572,0.0491045
11/04/2003,-0.1242656,-1.9178432,-1.3565662,-3.9439573,0.8881334,-0.3742119
11/05/2003,-0.1378475,-0.8751885,-0.6839396,1.1111294,0.9260571,0.3249007
11/06/2003,0.253062,-1.1788916,0.2693486,0.4220455,0.3424131,0.6367534
11/07/2003,-1.5184642,-0.2973203,-0.8260303,-0.9839298,-0.9750422,-1.372295
11/10/2003,-0.2713932,-0.4927866,0,0,0.6561314,0.4145338
11/11/2003,0.3630304,-0.5756553,0.2751199,-0.0089493,-0.1170189,-0.6944538
11/12/2003,0.5044685,-0.7761388,0.5780282,0.8193241,1.6988792,1.0741519
13/11/2003,0.1204483,0.3638931,0.4080404,0.4384783,0.760258,0.5469121
14/11/2003,-2.1030452,-1.2629849,-1.2489969,-1.4044555,-2.3180258,-2.4535189
17/11/2003,0.8976718,0.4107344,-0.2227166,2.916999,0.4353826,-0.4179868
18/11/2003,2.8337938,1.1837384,1.8346749,1.0947115,1.2022838,1.6760921
19/11/2003,0.7716361,0.5384043,1.0898321,0.9458101,1.1052326,0.6921455
20/11/2003,0.5454565,0.54838,0.8841858,1.2418817,0.1562966,0.2696454
21/11/2003,-0.6022008,0.5115369,-0.654742,-1.523249,-1.1094647,-0.4142697
24/11/2003,1.2199339,1.1291036,0.4443654,0.6946791,2.0233398,0.9436184
25/11/2003,0.1242656,-0.2038676,-0.5673614,-0.1086325,-0.3225692,-0.4120559
26/11/2003,-0.410459,-0.4208834,0.8870276,-0.4640281,-1.390773,-0.075403
28/11/2003,-0.8254246,0.768692,0.7619216,-0.6565894,-1.4024071,-0.2021635
12/01/2003,-0.5024834,-0.1897828,-0.4833524,-0.5149933,-0.0579662,-0.4321399
12/02/2003,0.7986404,-0.0998827,0.4940631,0.6630515,0.3935454,-0.496969
12/03/2003,-0.1266205,0.4256798,0.6006527,-0.00893226,0.5791898,1.0458983
12/04/2003,-0.9677177,-0.9924903,-0.7534636,-1.1551663,0.0871759,-0.6833748
12/05/2003,-0.0773303,0.1510026,-0.3761369,-0.0914793,-0.0981443,-1.0376647
12/08/2003,0.0727304,0.0153788,0.2991192,-0.3287738,-1.0701856,0.1787058
12/09/2003,2.5545896,3.3812349,2.9408125,-1.150355,-0.4353826,1.4809278
12/10/2003,0.6440442,0.7342639,0.9632093,0.479597,0.5559254,0
12/11/2003,-0.331507,-0.1549986,-0.5256549,-0.1945391,0.3335402,-0.3905652
12/12/2003,-0.5565096,0.2852193,-0.2365068,-0.2038305,-0.8869559,0.1029198
15/12/2003,0.5366689,1.3376864,0.5990455,1.1239744,0.9169252,0.4082488
16/12/2003,0.1517815,-0.6351388,-0.3402284,-0.3348282,-1.1019002,-0.5302101
17/12/2003,-0.4999125,0.1048251,0,-0.0419466,-1.0958153,-0.8947075
18/12/2003,-1.0890561,-0.3433173,-0.7619216,-0.0766267,0.2442128,0.0672718
19/12/2003,0.5586711,0.1897828,-0.2131055,0.1965099,0.7106114,1.0885142
22/12/2003,0.6734557,-0.5551453,-0.3193937,-0.4557466,0.0576924,0.0549356
23/12/2003,-0.2678387,0.1070774,0.0270807,0.3049513,1.8518991,0.6288204
24/12/2003,-1.218893,-0.2513828,-0.7567894,-0.4206008,-0.6808619,-0.4606209
26/12/2003,1.7262786,1.1212221,1.5002243,1.1302577,2.8204915,1.6657514
29/12/2003,-4.0491559,-3.6715686,-3.2065751,-4.0359452,2.3360749,-3.8290427
30/12/2003,-1.0647357,-1.2835902,-1.2123585,-1.5114066,-1.6097276,-1.6290819
31/12/2003,-0.4800361,-0.8123541,-0.2676389,-0.6581485,-0.390452,-0.4159651
01/02/2004,-0.8433548,-1.0641707,-0.3211434,-0.3795853,-0.2125788,-0.2217678
01/05/2004,1.5830641,1.1180371,0.5227798,1.1207458,1.2379893,0.3999378
01/06/2004,-2.9917385,-0.1081775,-1.859642,-3.9220687,-3.2886295,-2.430983
01/07/2004,0.2492498,0.6610398,-0.5480239,0.1680117,0.7274813,-0.8404721
01/08/2004,1.4326782,0.1284291,1.147963,0.8891465,-0.5273989,2.3163455
01/09/2004,-0.511541,-0.6211715,-1.4717601,-0.6018692,-0.3502677,-0.5985043
01/12/2004,1.8010037,0.8968107,1.1306654,1.6617772,2.3699266,1.6693359
13/01/2004,0.2596528,0.3362017,0.2153323,0.3604055,0.1901038,0.2204572
14/01/2004,-1.6081361,-0.6140477,-1.5331175,-1.1226308,-1.5576173,-2.3849447
15/01/2004,-0.364679,-0.6139066,-1.0074345,-0.0565197,-0.4798992,-0.6496807
16/01/2004,-0.2548967,0.0315513,-0.3632067,-0.4077938,-0.1876065,0.0232719
20/01/2004,1.2418728,0.901502,0.1326739,3.9025801,9.6910007,6.2178485
21/01/2004,-0.0972011,0.0756591,0.3652203,0.0438168,-0.042068,0.120754
22/01/2004,0.2995414,0.1286683,0.1750127,0.0751898,0.4086455,0.00951762
23/01/2004,-0.5864744,-0.4080664,-0.2946739,-0.6875439,-0.6025493,-0.3929354
26/01/2004,-1.6181165,-0.1966616,-1.0638051,-0.7741379,-0.7234204,-0.7858979
27/01/2004,-1.1725795,-2.1086322,-0.2592854,-0.0604473,-0.3026397,-1.4157574
28/01/2004,-0.2991965,-1.1078769,-1.2964771,0.0870218,-0.169638,-0.2299867
29/01/2004,0.3637701,0.091912,0.8574069,1.0909798,-0.3603974,1.0928511
30/01/2004,-0.584409,-0.519719,-0.4502102,-0.3468985,-0.4980729,-0.5124495
02/02/2004,-0.3578682,-0.4258907,-0.2596515,-0.4109078,-0.135026,0.1286854
02/03/2004,-0.2715625,-0.119181,-0.2943789,-0.2686123,-0.1010349,-0.365309
02/04/2004,0.4819466,0.5711848,0.3946947,0.5993828,0.3204949,0.5590839
02/05/2004,-0.328483,-0.4088603,-0.273064,-0.0354487,-0.2937558,-0.3892106
02/06/2004,0.1653034,0.0335696,0.3925246,0.2059924,-0.4268377,0.2195355
02/09/2004,2.9228428,2.5401058,2.7378722,1.9898496,3.9508512,5.3467094
02/10/2004,0.2433735,-0.4007676,-0.371514,0.0247623,1.2130307,-0.1828919
02/11/2004,0.1148761,-0.1421508,-0.1764458,0.1275558,-0.0459437,-0.0666982
02/12/2004,-0.4371109,0.2872652,0.072671,0.2847784,0.0193235,0.0788326
13/02/2004,-0.0310594,-0.2974155,-0.1224356,0.00801364,-0.2011413,-0.421619
17/02/2004,-1.33472,-1.7930223,-0.6514759,-0.4221551,-1.2426991,-1.1160994
18/02/2004,0.0935158,0.7158787,1.6979754,1.0496925,-0.8084418,1.3671627
19/02/2004,-0.1652928,-0.7038057,-1.6946805,-1.6664471,0,-0.2287792
20/02/2004,-0.1216121,-0.8203258,-0.3317989,-0.2883887,-1.0636354,-0.5687163
23/02/2004,0.3723273,0.3094066,0.4424125,0.8244669,0.811383,0.9565552
24/02/2004,0.4974307,0.6404136,0.5389464,0.2506499,0.166244,0.1937293
25/02/2004,1.01632,0.9322829,0.5184996,0.6552589,0.5415988,0.5916517
26/02/2004,0.2937913,0.178583,0.2551623,0.0402744,0.0475353,0.1819007
27/02/2004,0.4039124,0.0488669,0.4377221,0.3679075,0,0.3240948
03/01/2004,-0.2719348,-0.1676127,-0.3646064,-0.0229358,-0.9452847,-0.6793539
03/02/2004,-4.242399,-5.4987653,-6.6714832,-4.9466353,-5.4689325,-8.5378788
03/03/2004,-0.1075864,-0.0496546,-0.1385203,-0.3438816,-0.0507229,-0.1444614
03/04/2004,-0.1565741,-0.2688339,-0.0473701,-0.1874551,-0.3203169,-0.3414486
03/05/2004,0.4622171,0.4728031,0.5638082,0.7767661,0.5546167,0.1284416
03/08/2004,-0.0826962,0.2032767,-0.2590494,0.00798885,0.5215319,0.3894489
03/09/2004,1.8777728,1.2726782,1.2829382,1.0723816,0.2712001,1.2799277
03/10/2004,-1.6529035,-1.186665,-0.2761614,-0.9198833,0.1783567,-1.0032665
03/11/2004,0.9339723,0.3152805,1.3206057,0.4635869,0.5109485,0.9224316
03/12/2004,-0.1620638,-0.5669535,-0.2256493,-0.0895417,-0.0219332,-0.2411226
15/03/2004,-0.2713646,-0.0483629,-0.5835601,-0.7700852,-0.2077025,-0.64246
16/03/2004,-0.5668329,-0.3700818,-0.672939,-0.3345339,-0.6493587,-0.9911762
17/03/2004,0.0566507,-0.1545492,-0.0274861,-0.0714405,0.1956115,-0.0649907
18/03/2004,-0.1546146,-0.0668785,-0.1672439,0.3684471,-1.3300956,0.3383499
19/03/2004,0.4590972,0.2987439,0.5058913,0.4984192,0.3733733,0.3578054
22/03/2004,0.1252116,0.5678885,0.0948123,-0.1120675,0.0273623,-0.0849662
23/03/2004,-0.3377768,0.2614853,0.0442507,-0.4021142,-0.4093473,-0.3940057
24/03/2004,0.844544,0.552038,0.1674526,0.9868811,1.0795756,0.5066975
25/03/2004,0.4568932,-1.0098121,-0.5659461,-0.4679417,-0.3869043,-1.0173616
26/03/2004,-1.8233338,0.3063706,-1.355178,-0.773234,-0.1783567,-1.2857635
29/03/2004,0.6718083,0.4222502,0.4446311,0.7996124,0.8040671,0.8404149
30/03/2004,-0.0584517,-0.0959453,-0.1779864,-0.1009067,-0.0207123,-0.190894
31/03/2004,0.0868964,0.0410897,0.167734,0.573313,-0.1834313,-0.0766769
04/01/2004,-0.282752,0.2181341,0.0117355,0.3030772,-0.2154487,-0.1779164
04/02/2004,0.3581368,0.4458551,0.5962324,0.3345339,0.3293823,0.6733328
04/05/2004,0.0945964,-0.080741,-0.4510495,-0.3437177,-0.2930999,0.0975502
04/06/2004,-0.1522736,-0.5549379,-1.3260807,-1.0886841,-1.9568053,-0.645415
04/07/2004,-0.5217313,-0.5337873,-0.3294989,-0.6947597,-0.0851328,-0.9057885
04/08/2004,-0.5709615,-0.2677623,-0.5858578,0.1420217,-0.0364902,-0.710738
04/12/2004,-0.0995787,0.229594,0.3555495,0,0.243195,0.5327765
13/04/2004,0.5901388,-0.0438678,0.0951887,-0.1925877,-0.5478436,0.1840292
14/04/2004,0.1831181,-0.2111677,-0.2017245,-0.5311817,-0.4189334,-0.4951877
15/04/2004,-0.8189693,-0.2666137,0.0625334,0.3450602,-1.2809159,-0.0478741
16/04/2004,-0.2011174,0.3526039,-0.2327989,0.449378,0.6726528,-0.4537145
19/04/2004,-0.0202248,0.1211845,-0.8509553,-0.5711167,-0.7809697,-0.262849
20/04/2004,-0.0248846,-0.3067469,-0.3436273,-0.3241985,0.1940155,-0.1693894
21/04/2004,0.0072953,-0.1466872,-0.3038741,-0.3095863,-0.1614931,-0.3109184
22/04/2004,0.0144894,-0.4396699,0.5339775,-0.9035749,-2.4121316,-0.43187
23/04/2004,-0.7838358,0.1030403,-0.3741861,-0.4718735,-0.3599223,-0.1771942
26/04/2004,-0.2641816,-0.571812,-0.4953306,-0.5738149,-0.7608193,-1.4677943
27/04/2004,-2.6142499,-2.6132911,-0.9914506,-0.6378643,-3.0405084,-1.3973248
28/04/2004,-1.2484778,-0.5155014,-0.7822853,-1.6010049,-0.5151349,-1.3282275
29/04/2004,-0.1160922,-0.4973134,-0.3520597,-0.4259631,-0.4063602,0.2352152
30/04/2004,0.0103078,0.0140364,-0.0334274,-0.1569357,-0.1546917,-0.0741342
05/03/2004,-0.0899325,-0.7717614,-0.3133593,-0.4274373,0.0121307,-0.1650216
05/04/2004,0.4302899,-0.419237,0.4220714,0.5589603,0.7446468,-0.2015139
05/05/2004,1.2703983,3.2770666,2.1904586,1.0076429,2.156365,1.6077855
05/06/2004,-0.6825891,-1.2791314,-0.0994727,-1.3969815,-0.3600377,-0.3993443
05/07/2004,-0.5361324,-0.0583598,-0.9577854,0.0848123,0.2577511,0
05/10/2004,0.3860669,-0.2697342,0,0.077437,0.4321389,-0.446988
05/11/2004,-0.0510351,-0.1703565,-0.0318713,0.2319763,-0.1608974,0.0281804
05/12/2004,-0.7404367,-0.5029959,-0.4099671,-0.3110249,-0.1210407,-0.0757876
13/05/2004,0.1072691,0.2651529,0.1049154,0.1084404,0.3306327,-0.4223476
14/05/2004,0.960592,0.5581021,1.0998656,0.62759,0.3494998,0.3513052
17/05/2004,0.0772432,-0.1995939,0.2231427,-0.7565378,0.4049326,0.3899419
18/05/2004,0.8134877,1.6741627,-1.2612473,-0.6286336,-2.1115685,-0.6821358
19/05/2004,-1.8786724,-1.1504339,-1.7271751,-2.1466415,-2.6178295,-1.2146706
20/05/2004,0.1608188,0.1207586,-0.3492286,-0.107619,-0.1514228,-0.1093666
21/05/2004,-0.2624132,0.0314876,-0.1446762,-0.0081631,-0.1731531,0.1956251
24/05/2004,0.0539561,-0.6355746,-0.5266856,-0.2789177,-0.0121307,-0.4788486
25/05/2004,0.2478161,0.8909448,0.0972975,0.1670046,0.4440619,0.6137644
26/05/2004,0.4145057,1.9450788,0.729939,0.8881179,1.3471162,-0.2310319
27/05/2004,1.147347,0.5281984,0.0729361,0.2128022,2.0285455,1.101521
28/05/2004,-0.3860669,-0.3126378,-1.088158,-0.8443217,0.3488308,-0.6983938
06/01/2004,-0.6148976,-0.7732522,-0.6402445,-0.9585279,-0.4707846,-0.5600274
06/02/2004,-0.0996637,0.1001298,-0.0177414,-0.4001952,0.2163819,-0.4018879
06/03/2004,-0.2320901,0.1291746,0.0116661,-0.300555,-0.7164109,-0.5567821
06/04/2004,0.1232896,0.3889261,0.547323,-0.047173,0.2930999,-0.4534212
06/07/2004,0,-0.0331832,0.2805474,-0.2379359,1.2379747,0.4181822
06/08/2004,3.41542,2.9131925,2.5041448,2.2752492,-0.8744458,2.7953554
06/09/2004,-0.4595869,0.1750349,-0.040626,-0.2981758,0.2790621,-1.5411635
06/10/2004,0.8026921,0.5865806,0.4354197,0.3861639,0.408031,0.7858911
14/06/2004,0.9273455,0.6569162,0.6688357,0.2229989,0.2426391,0.3207356
15/06/2004,-0.3095586,0.0576157,-0.4493097,-0.5955029,-1.0495229,-0.3174707
16/06/2004,-0.1024789,-0.0884861,-0.36342,-0.6772723,-0.7164001,-0.5542558
17/06/2004,0.4882125,0.3574621,0.4447539,0.8701651,1.0187753,0.5873824
18/06/2004,-0.0497215,-0.00826055,0.4535369,0.051711,0.0149611,0.0940241
21/06/2004,-0.3345791,-0.4344557,-0.757148,0.2358067,-0.4430012,0.190894
22/06/2004,-0.4857325,-0.4982329,-0.3360906,-0.4526933,-0.449193,-0.3049668
23/06/2004,0.6447833,0.3017954,-0.123953,-0.0331771,-0.0260185,-0.4724633
24/06/2004,0.1236281,0.3760237,0.2208796,0.0117707,0.2951169,-0.5442662
25/06/2004,0.3493062,-0.0993762,-0.3085066,0.3631378,0.2097982,1.101426
28/06/2004,-3.8692383,-2.8046851,-4.8466797,-3.2330501,-1.6977816,-3.3557489
29/06/2004,0.5445202,0.1882932,-0.6181169,-0.0769784,1.4613844,0.607836
30/06/2004,0.0619548,-0.0561744,0.00669038,-0.0223915,0.0363506,0.1855942
07/01/2004,0,-0.1990393,-0.2595474,-0.3508493,0.0683342,-0.2277455
07/02/2004,-0.2550895,-0.5865806,-0.0383781,-0.3780008,-0.0087187,-0.1218216
07/06/2004,-1.8353081,-1.5725771,-1.4102815,-1.2669053,-1.7874831,-1.0600715
07/07/2004,-1.0317596,0.3451184,-0.460968,-0.7434502,-0.7993442,0.3492422
07/08/2004,-1.2442594,-0.2350531,-1.6336777,-1.0375582,-1.7408855,-2.1488831
07/09/2004,-0.6295655,-0.5350876,-0.8850532,-0.9713908,-1.0187753,-0.0738503
07/12/2004,-0.0695193,-0.0165139,-0.0628392,0.1165713,0.2099848,0.2454162
13/07/2004,-0.2168233,-0.1368628,-0.5291633,-0.8915756,-1.0231122,-0.4441319
14/07/2004,-0.4311541,-0.1454605,-0.178694,-0.3178193,-0.4118113,-0.3302675
15/07/2004,0.4932365,0.4544785,0.2207468,0.134706,0.2698456,1.1164891
16/07/2004,0.1239993,-0.0164145,-0.0827831,-0.5275571,-0.1969727,-0.7256872
19/07/2004,0.8261282,0.0496597,0.9464547,0,0.9568777,0.4331915
